count,streamType,tag,time,values
804575,2,7,1551447954,60.0;0.0
804575,2,21,1551447954,21.0
804575,2,22,1551447954,45.882355
804575,2,118,1551447954,33.809998
804575,2,24,1551447954,0.0
804575,2,20,1551447954,1006.9
804575,2,8,1551447954,0.35999998;91.0
804575,2,19,1551447954,33.28
804575,2,15,1551447954,37.7;100.0
804575,2,26,1551447954,10.980392
804575,2,10,1551447954,1.0;40.0
804575,2,119,1551447954,31.81
804574,2,71,1551447953,0.0
804574,2,13,1551447953,21.86422;100.0
804574,2,6,1551447953,72.0;91.0
804574,2,66,1551447953,0.0
804574,2,12,1551447953,16.0;95.0
804574,2,9,1551447953,0.78431374
804574,2,25,1551447953,45.09804
804574,2,70,1551447953,3.1;91.0
804574,2,23,1551447953,0.0
804574,2,11,1551447953,38.0;54.0
804574,2,7,1551447953,60.0;0.0
804574,2,21,1551447953,21.0
804574,2,22,1551447953,45.882355
804574,2,118,1551447953,33.78
804574,2,24,1551447953,0.0
804574,2,20,1551447953,1006.60004
804574,2,8,1551447953,0.35999998;91.0
804574,2,19,1551447953,33.28
804574,2,15,1551447953,37.7;100.0
804574,2,26,1551447953,10.980392
804574,2,10,1551447953,1.0;40.0
804574,2,119,1551447953,31.63
804573,2,71,1551447952,0.0
804573,2,13,1551447952,21.86422;100.0
804573,2,6,1551447952,74.0;91.0
804573,2,66,1551447952,0.0
804573,2,12,1551447952,16.0;95.0
804573,2,9,1551447952,0.78431374
804573,2,25,1551447952,45.09804
804573,2,70,1551447952,3.1;91.0
804573,2,23,1551447952,0.0
804573,2,11,1551447952,38.0;54.0
804573,2,7,1551447952,60.0;0.0
804573,2,21,1551447952,21.0
804573,2,22,1551447952,45.882355
804573,2,118,1551447952,33.809998
804573,2,24,1551447952,0.0
804573,2,20,1551447952,1006.7
804573,2,8,1551447952,0.35999998;91.0
804573,2,19,1551447952,33.28
804573,2,15,1551447952,37.7;100.0
804573,2,26,1551447952,10.980392
804573,2,10,1551447952,1.0;40.0
804573,2,119,1551447952,31.689999
804572,2,71,1551447951,0.0
804572,2,13,1551447951,21.86422;100.0
804572,2,6,1551447951,75.0;91.0
804572,2,66,1551447951,0.0
804572,2,12,1551447951,16.0;95.0
804572,2,9,1551447951,0.78431374
804572,2,25,1551447951,45.09804
804572,2,70,1551447951,3.08;91.0
804572,2,23,1551447951,0.0
804572,2,11,1551447951,38.0;54.0
804572,2,7,1551447951,60.0;0.0
804572,2,21,1551447951,21.0
804572,2,22,1551447951,45.882355
804572,2,118,1551447951,33.75
804572,2,24,1551447951,0.0
804572,2,20,1551447951,1007.0
804572,2,8,1551447951,0.35999998;91.0
804572,2,19,1551447951,33.28
804572,2,15,1551447951,37.7;100.0
804572,2,26,1551447951,10.980392
804572,2,10,1551447951,1.0;40.0
804572,2,119,1551447951,31.81
804571,2,71,1551447950,0.0
804571,2,13,1551447950,21.86422;100.0
804571,2,6,1551447950,76.0;91.0
804571,2,66,1551447950,0.0
804571,2,12,1551447950,16.0;95.0
804571,2,9,1551447950,1.1764706
804571,2,25,1551447950,45.09804
804571,2,70,1551447950,2.9199998;91.0
804571,2,23,1551447950,0.0
804571,2,11,1551447950,38.0;54.0
804571,2,7,1551447950,60.0;0.0
804571,2,21,1551447950,21.0
804571,2,22,1551447950,45.882355
804571,2,118,1551447950,33.78
804571,2,24,1551447950,0.0
804571,2,20,1551447950,1007.2
804571,2,8,1551447950,0.35999998;91.0
804571,2,19,1551447950,33.28
804571,2,15,1551447950,37.7;100.0
804571,2,26,1551447950,10.980392
804571,2,10,1551447950,1.0;40.0
804571,2,119,1551447950,31.88
804570,2,71,1551447949,0.0
804570,2,13,1551447949,21.86422;100.0
804570,2,6,1551447949,78.0;91.0
804570,2,66,1551447949,0.0
804570,2,12,1551447949,16.0;95.0
804570,2,9,1551447949,0.78431374
804570,2,25,1551447949,45.09804
804570,2,70,1551447949,2.72;91.0
804570,2,23,1551447949,0.0
804570,2,11,1551447949,38.0;54.0
804570,2,7,1551447949,60.0;0.0
804570,2,21,1551447949,21.0
804570,2,22,1551447949,45.882355
804570,2,118,1551447949,33.78
804570,2,24,1551447949,0.0
804570,2,20,1551447949,1007.0
804570,2,8,1551447949,0.38;91.0
804570,2,19,1551447949,33.28
804570,2,15,1551447949,37.7;100.0
804570,2,26,1551447949,10.980392
804570,2,10,1551447949,1.0;40.0
804570,2,119,1551447949,31.75
804569,2,71,1551447948,0.0
804569,2,13,1551447948,21.86422;100.0
804569,2,6,1551447948,79.0;91.0
804569,2,66,1551447948,0.0
804569,2,12,1551447948,16.0;95.0
804569,2,9,1551447948,0.78431374
804569,2,25,1551447948,45.09804
804569,2,70,1551447948,2.78;91.0
804569,2,23,1551447948,0.0
804569,2,11,1551447948,38.0;54.0
804569,2,7,1551447948,60.0;0.0
804569,2,21,1551447948,21.0
804569,2,22,1551447948,45.882355
804569,2,118,1551447948,33.78
804569,2,24,1551447948,0.0
804569,2,20,1551447948,1007.2
804569,2,8,1551447948,0.38;91.0
804569,2,19,1551447948,33.28
804569,2,15,1551447948,37.7;100.0
804569,2,26,1551447948,10.980392
804569,2,10,1551447948,1.0;40.0
804569,2,119,1551447948,31.88
804568,2,71,1551447947,0.0
804568,2,13,1551447947,21.86422;100.0
804568,2,6,1551447947,79.0;91.0
804568,2,66,1551447947,0.0
804568,2,12,1551447947,16.0;95.0
804568,2,9,1551447947,0.78431374
804568,2,25,1551447947,45.09804
804568,2,70,1551447947,2.84;91.0
804568,2,23,1551447947,0.0
804568,2,11,1551447947,38.0;54.0
804568,2,7,1551447947,60.0;0.0
804568,2,21,1551447947,21.0
804568,2,22,1551447947,45.882355
804568,2,118,1551447947,33.78
804568,2,24,1551447947,0.0
804568,2,20,1551447947,1007.3
804568,2,8,1551447947,0.38;91.0
804568,2,19,1551447947,33.28
804568,2,15,1551447947,37.7;100.0
804568,2,26,1551447947,10.980392
804568,2,10,1551447947,1.0;40.0
804568,2,119,1551447947,31.939999
804567,2,71,1551447946,0.0
804567,2,13,1551447946,21.86422;100.0
804567,2,6,1551447946,78.0;91.0
804567,2,66,1551447946,0.0
804567,2,12,1551447946,16.0;95.0
804567,2,9,1551447946,0.78431374
804567,2,25,1551447946,45.09804
804567,2,70,1551447946,2.74;91.0
804567,2,23,1551447946,0.0
804567,2,11,1551447946,38.0;54.0
804567,2,7,1551447946,60.0;0.0
804567,2,21,1551447946,21.0
804567,2,22,1551447946,45.882355
804567,2,118,1551447946,33.809998
804567,2,24,1551447946,0.0
804567,2,20,1551447946,1006.3
804567,2,8,1551447946,0.38;91.0
804567,2,19,1551447946,33.28
804567,2,15,1551447946,37.7;100.0
804567,2,26,1551447946,10.980392
804567,2,10,1551447946,1.0;40.0
804567,2,119,1551447946,31.56
804566,2,71,1551447945,0.0
804566,2,13,1551447945,21.86422;100.0
804566,2,6,1551447945,77.0;91.0
804566,2,66,1551447945,0.0
804566,2,12,1551447945,16.0;95.0
804566,2,9,1551447945,0.78431374
804566,2,25,1551447945,45.09804
804566,2,70,1551447945,2.6799998;91.0
804566,2,23,1551447945,0.0
804566,2,11,1551447945,38.0;54.0
804566,2,7,1551447945,60.0;0.0
804566,2,21,1551447945,21.0
804566,2,22,1551447945,45.882355
804566,2,118,1551447945,33.809998
804566,2,24,1551447945,0.0
804566,2,20,1551447945,1007.10004
804566,2,8,1551447945,0.38;91.0
804566,2,19,1551447945,33.28
804566,2,15,1551447945,37.7;100.0
804566,2,26,1551447945,10.980392
804566,2,10,1551447945,1.0;40.0
804566,2,119,1551447945,31.81
804565,2,71,1551447944,0.0
804565,2,13,1551447944,21.86422;100.0
804565,2,6,1551447944,76.0;91.0
804565,2,66,1551447944,0.0
804565,2,12,1551447944,16.0;95.0
804565,2,9,1551447944,0.78431374
804565,2,25,1551447944,45.09804
804565,2,70,1551447944,2.58;91.0
804565,2,23,1551447944,0.0
804565,2,11,1551447944,38.0;54.0
804565,2,7,1551447944,60.0;0.0
804565,2,21,1551447944,21.0
804565,2,22,1551447944,45.882355
804565,2,118,1551447944,33.84
804565,2,24,1551447944,0.0
804565,2,20,1551447944,1007.10004
804565,2,8,1551447944,0.38;91.0
804565,2,19,1551447944,33.28
804565,2,15,1551447944,37.7;100.0
804565,2,26,1551447944,10.980392
804565,2,10,1551447944,1.0;40.0
804565,2,119,1551447944,31.81
804564,2,71,1551447943,0.0
804564,2,13,1551447943,21.86422;100.0
804564,2,6,1551447943,74.0;91.0
804564,2,66,1551447943,0.0
804564,2,12,1551447943,16.0;95.0
804564,2,9,1551447943,0.78431374
804564,2,25,1551447943,45.09804
804564,2,70,1551447943,2.56;91.0
804564,2,23,1551447943,0.0
804564,2,11,1551447943,38.0;54.0
804564,2,7,1551447943,60.0;0.0
804564,2,21,1551447943,21.0
804564,2,22,1551447943,45.882355
804564,2,118,1551447943,33.88
804564,2,24,1551447943,0.0
804564,2,20,1551447943,1006.8
804564,2,8,1551447943,0.39999998;91.0
804564,2,19,1551447943,33.28
804564,2,15,1551447943,37.7;100.0
804564,2,26,1551447943,10.980392
804564,2,10,1551447943,1.0;40.0
804564,2,119,1551447943,31.689999
804563,2,71,1551447942,0.0
804563,2,13,1551447942,21.86422;100.0
804563,2,6,1551447942,74.0;91.0
804563,2,66,1551447942,0.0
804563,2,12,1551447942,16.0;95.0
804563,2,9,1551447942,1.1764706
804563,2,25,1551447942,45.09804
804563,2,70,1551447942,2.62;91.0
804563,2,23,1551447942,0.0
804563,2,11,1551447942,38.0;54.0
804563,2,7,1551447942,60.0;0.0
804563,2,21,1551447942,21.0
804563,2,22,1551447942,45.882355
804563,2,118,1551447942,33.94
804563,2,24,1551447942,0.0
804563,2,20,1551447942,1007.2
804563,2,8,1551447942,0.39999998;91.0
804563,2,19,1551447942,33.28
804563,2,15,1551447942,37.7;100.0
804563,2,26,1551447942,10.980392
804563,2,10,1551447942,1.0;40.0
804563,2,119,1551447942,31.88
804562,2,71,1551447941,0.0
804562,2,13,1551447941,21.86422;100.0
804562,2,6,1551447941,73.0;91.0
804562,2,66,1551447941,0.0
804562,2,12,1551447941,16.0;95.0
804562,2,9,1551447941,1.1764706
804562,2,25,1551447941,45.09804
804562,2,70,1551447941,2.7;91.0
804562,2,23,1551447941,0.0
804562,2,11,1551447941,38.0;54.0
804562,2,7,1551447941,60.0;0.0
804562,2,21,1551447941,21.0
804562,2,22,1551447941,45.882355
804562,2,118,1551447941,33.75
804562,2,24,1551447941,0.0
804562,2,20,1551447941,1007.0
804562,2,8,1551447941,0.39999998;91.0
804562,2,19,1551447941,33.25
804562,2,15,1551447941,37.7;100.0
804562,2,26,1551447941,10.980392
804562,2,10,1551447941,1.0;40.0
804562,2,119,1551447941,31.81
804561,2,71,1551447940,0.0
804561,2,13,1551447940,21.86422;100.0
804561,2,6,1551447940,72.0;92.0
804561,2,66,1551447940,0.0
804561,2,12,1551447940,16.0;95.0
804561,2,9,1551447940,0.78431374
804561,2,25,1551447940,45.09804
804561,2,70,1551447940,2.74;92.0
804561,2,23,1551447940,0.0
804561,2,11,1551447940,38.0;54.0
804561,2,7,1551447940,60.0;0.0
804561,2,21,1551447940,21.0
804561,2,22,1551447940,45.882355
804561,2,118,1551447940,33.75
804561,2,24,1551447940,0.0
804561,2,20,1551447940,1006.9
804561,2,8,1551447940,0.39999998;92.0
804561,2,19,1551447940,33.25
804561,2,15,1551447940,37.7;100.0
804561,2,26,1551447940,10.980392
804561,2,10,1551447940,1.0;40.0
804561,2,119,1551447940,31.75
804560,2,71,1551447939,0.0
804560,2,13,1551447939,21.86422;100.0
804560,2,6,1551447939,72.0;92.0
804560,2,66,1551447939,0.0
804560,2,12,1551447939,16.0;95.0
804560,2,9,1551447939,0.78431374
804560,2,25,1551447939,45.09804
804560,2,70,1551447939,2.76;92.0
804560,2,23,1551447939,0.0
804560,2,11,1551447939,38.0;54.0
804560,2,7,1551447939,60.0;0.0
804560,2,21,1551447939,21.0
804560,2,22,1551447939,45.882355
804560,2,118,1551447939,33.809998
804560,2,24,1551447939,0.0
804560,2,20,1551447939,1006.60004
804560,2,8,1551447939,0.38;92.0
804560,2,19,1551447939,33.25
804560,2,15,1551447939,37.7;100.0
804560,2,26,1551447939,10.980392
804560,2,10,1551447939,1.0;40.0
804560,2,119,1551447939,31.689999
804559,2,71,1551447938,0.0
804559,2,13,1551447938,21.86422;100.0
804559,2,6,1551447938,72.0;92.0
804559,2,66,1551447938,0.0
804559,2,12,1551447938,16.0;95.0
804559,2,9,1551447938,0.78431374
804559,2,25,1551447938,45.09804
804559,2,70,1551447938,2.74;92.0
804559,2,23,1551447938,0.0
804559,2,11,1551447938,38.0;54.0
804559,2,7,1551447938,60.0;0.0
804559,2,21,1551447938,21.0
804559,2,22,1551447938,45.882355
804559,2,118,1551447938,33.78
804559,2,24,1551447938,0.0
804559,2,20,1551447938,1006.9
804559,2,8,1551447938,0.38;92.0
804559,2,19,1551447938,33.25
804559,2,15,1551447938,37.7;100.0
804559,2,26,1551447938,10.980392
804559,2,10,1551447938,1.0;40.0
804559,2,119,1551447938,31.75
804558,2,71,1551447937,0.0
804558,2,13,1551447937,21.86422;100.0
804558,2,6,1551447937,72.0;92.0
804558,2,66,1551447937,0.0
804558,2,12,1551447937,16.0;95.0
804558,2,9,1551447937,0.78431374
804558,2,25,1551447937,45.09804
804558,2,70,1551447937,2.76;92.0
804558,2,23,1551447937,0.0
804558,2,11,1551447937,38.0;54.0
804558,2,7,1551447937,60.0;0.0
804558,2,21,1551447937,21.0
804558,2,22,1551447937,45.882355
804558,2,118,1551447937,33.78
804558,2,24,1551447937,0.0
804558,2,20,1551447937,1006.8
804558,2,8,1551447937,0.38;92.0
804558,2,19,1551447937,33.25
804558,2,15,1551447937,37.7;100.0
804558,2,26,1551447937,10.980392
804558,2,10,1551447937,1.0;40.0
804558,2,119,1551447937,31.689999
804557,2,71,1551447936,0.0
804557,2,13,1551447936,21.86422;100.0
804557,2,6,1551447936,73.0;92.0
804557,2,66,1551447936,0.0
804557,2,12,1551447936,16.0;95.0
804557,2,9,1551447936,0.78431374
804557,2,25,1551447936,45.09804
804557,2,70,1551447936,2.78;92.0
804557,2,23,1551447936,0.0
804557,2,11,1551447936,38.0;54.0
804557,2,7,1551447936,60.0;0.0
804557,2,21,1551447936,21.0
804557,2,22,1551447936,45.882355
804557,2,118,1551447936,33.78
804557,2,24,1551447936,0.0
804557,2,20,1551447936,1006.9
804557,2,8,1551447936,0.35999998;92.0
804557,2,19,1551447936,33.25
804557,2,15,1551447936,37.7;100.0
804557,2,26,1551447936,10.980392
804557,2,10,1551447936,1.0;39.0
804557,2,119,1551447936,31.75
804556,2,71,1551447935,0.0
804556,2,13,1551447935,21.86422;100.0
804556,2,6,1551447935,73.0;92.0
804556,2,66,1551447935,0.0
804556,2,12,1551447935,16.0;95.0
804556,2,9,1551447935,0.78431374
804556,2,25,1551447935,45.09804
804556,2,70,1551447935,2.78;92.0
804556,2,23,1551447935,0.0
804556,2,11,1551447935,38.0;54.0
804556,2,7,1551447935,60.0;0.0
804556,2,21,1551447935,21.0
804556,2,22,1551447935,45.882355
804556,2,118,1551447935,33.78
804556,2,24,1551447935,0.0
804556,2,20,1551447935,1007.10004
804556,2,8,1551447935,0.35999998;92.0
804556,2,19,1551447935,33.25
804556,2,15,1551447935,37.7;100.0
804556,2,26,1551447935,10.980392
804556,2,10,1551447935,1.0;39.0
804556,2,119,1551447935,31.81
804555,2,71,1551447934,0.0
804555,2,13,1551447934,21.86422;100.0
804555,2,6,1551447934,72.0;91.0
804555,2,66,1551447934,0.0
804555,2,12,1551447934,16.0;95.0
804555,2,9,1551447934,0.78431374
804555,2,25,1551447934,45.09804
804555,2,70,1551447934,2.8;91.0
804555,2,23,1551447934,0.0
804555,2,11,1551447934,38.0;54.0
804555,2,7,1551447934,60.0;0.0
804555,2,21,1551447934,21.0
804555,2,22,1551447934,45.882355
804555,2,118,1551447934,33.75
804555,2,24,1551447934,0.0
804555,2,20,1551447934,1007.0
804555,2,8,1551447934,0.35999998;91.0
804555,2,19,1551447934,33.25
804555,2,15,1551447934,37.7;100.0
804555,2,26,1551447934,10.980392
804555,2,10,1551447934,1.0;39.0
804555,2,119,1551447934,31.75
804554,2,71,1551447933,0.0
804554,2,13,1551447933,21.86422;100.0
804554,2,6,1551447933,72.0;92.0
804554,2,66,1551447933,0.0
804554,2,12,1551447933,16.0;95.0
804554,2,9,1551447933,0.78431374
804554,2,25,1551447933,45.09804
804554,2,70,1551447933,2.78;92.0
804554,2,23,1551447933,0.0
804554,2,11,1551447933,38.0;54.0
804554,2,7,1551447933,60.0;0.0
804554,2,21,1551447933,21.0
804554,2,22,1551447933,45.882355
804554,2,118,1551447933,33.78
804554,2,24,1551447933,0.0
804554,2,20,1551447933,1007.2
804554,2,8,1551447933,0.35999998;92.0
804554,2,19,1551447933,33.25
804554,2,15,1551447933,37.7;100.0
804554,2,26,1551447933,10.980392
804554,2,10,1551447933,1.0;39.0
804554,2,119,1551447933,31.88
804553,2,71,1551447932,0.0
804553,2,13,1551447932,21.86422;100.0
804553,2,6,1551447932,72.0;91.0
804553,2,66,1551447932,0.0
804553,2,12,1551447932,16.0;95.0
804553,2,9,1551447932,0.78431374
804553,2,25,1551447932,45.09804
804553,2,70,1551447932,2.8;91.0
804553,2,23,1551447932,0.0
804553,2,11,1551447932,38.0;54.0
804553,2,7,1551447932,60.0;0.0
804553,2,21,1551447932,21.0
804553,2,22,1551447932,45.882355
804553,2,118,1551447932,33.78
804553,2,24,1551447932,0.0
804553,2,20,1551447932,1007.0
804553,2,8,1551447932,0.34;91.0
804553,2,19,1551447932,33.25
804553,2,15,1551447932,37.7;100.0
804553,2,26,1551447932,10.980392
804553,2,10,1551447932,1.0;39.0
804553,2,119,1551447932,31.81
804552,2,71,1551447931,0.0
804552,2,13,1551447931,21.86422;100.0
804552,2,6,1551447931,71.0;91.0
804552,2,66,1551447931,0.0
804552,2,12,1551447931,16.0;95.0
804552,2,9,1551447931,0.78431374
804552,2,25,1551447931,45.09804
804552,2,70,1551447931,2.76;91.0
804552,2,23,1551447931,0.0
804552,2,11,1551447931,38.0;54.0
804552,2,7,1551447931,60.0;0.0
804552,2,21,1551447931,21.0
804552,2,22,1551447931,45.882355
804552,2,118,1551447931,33.75
804552,2,24,1551447931,0.0
804552,2,20,1551447931,1007.0
804552,2,8,1551447931,0.34;91.0
804552,2,19,1551447931,33.25
804552,2,15,1551447931,37.7;100.0
804552,2,26,1551447931,10.980392
804552,2,10,1551447931,1.0;39.0
804552,2,119,1551447931,31.75
804551,2,71,1551447930,0.0
804551,2,13,1551447930,21.86422;100.0
804551,2,6,1551447930,72.0;91.0
804551,2,66,1551447930,0.0
804551,2,12,1551447930,16.0;95.0
804551,2,9,1551447930,0.78431374
804551,2,25,1551447930,45.09804
804551,2,70,1551447930,2.8799999;91.0
804551,2,23,1551447930,0.0
804551,2,11,1551447930,38.0;54.0
804551,2,7,1551447930,60.0;0.0
804551,2,21,1551447930,21.0
804551,2,22,1551447930,45.882355
804551,2,118,1551447930,33.75
804551,2,24,1551447930,0.0
804551,2,20,1551447930,1007.10004
804551,2,8,1551447930,0.34;91.0
804551,2,19,1551447930,33.25
804551,2,15,1551447930,37.7;100.0
804551,2,26,1551447930,10.980392
804551,2,10,1551447930,1.0;39.0
804551,2,119,1551447930,31.81
804550,2,71,1551447929,0.0
804550,2,13,1551447929,21.86422;100.0
804550,2,6,1551447929,73.0;91.0
804550,2,66,1551447929,0.0
804550,2,12,1551447929,16.0;95.0
804550,2,9,1551447929,0.78431374
804550,2,25,1551447929,45.09804
804550,2,70,1551447929,2.86;91.0
804550,2,23,1551447929,0.0
804550,2,11,1551447929,38.0;54.0
804550,2,7,1551447929,60.0;0.0
804550,2,21,1551447929,21.0
804550,2,22,1551447929,45.882355
804550,2,118,1551447929,33.75
804550,2,24,1551447929,0.0
804550,2,20,1551447929,1007.0
804550,2,8,1551447929,0.34;91.0
804550,2,19,1551447929,33.25
804550,2,15,1551447929,37.7;100.0
804550,2,26,1551447929,10.980392
804550,2,10,1551447929,1.0;39.0
804550,2,119,1551447929,31.81
804549,2,71,1551447928,0.0
804549,2,13,1551447928,21.86422;100.0
804549,2,6,1551447928,73.0;91.0
804549,2,66,1551447928,0.0
804549,2,12,1551447928,16.0;95.0
804549,2,9,1551447928,0.78431374
804549,2,25,1551447928,45.09804
804549,2,70,1551447928,2.82;91.0
804549,2,23,1551447928,0.0
804549,2,11,1551447928,38.0;54.0
804549,2,7,1551447928,60.0;0.0
804549,2,21,1551447928,21.0
804549,2,22,1551447928,45.882355
804549,2,118,1551447928,33.75
804549,2,24,1551447928,0.0
804549,2,20,1551447928,1007.3
804549,2,8,1551447928,0.34;91.0
804549,2,19,1551447928,33.25
804549,2,15,1551447928,37.7;100.0
804549,2,26,1551447928,10.980392
804549,2,10,1551447928,1.0;39.0
804549,2,119,1551447928,31.88
804548,2,71,1551447927,0.0
804548,2,13,1551447927,21.86422;100.0
804548,2,6,1551447927,73.0;91.0
804548,2,66,1551447927,0.0
804548,2,12,1551447927,16.0;95.0
804548,2,9,1551447927,0.78431374
804548,2,25,1551447927,45.09804
804548,2,70,1551447927,2.74;91.0
804548,2,23,1551447927,0.0
804548,2,11,1551447927,38.0;54.0
804548,2,7,1551447927,60.0;0.0
804548,2,21,1551447927,21.0
804548,2,22,1551447927,45.882355
804548,2,118,1551447927,33.75
804548,2,24,1551447927,0.0
804548,2,20,1551447927,1007.10004
804548,2,8,1551447927,0.34;91.0
804548,2,19,1551447927,33.25
804548,2,15,1551447927,37.7;100.0
804548,2,26,1551447927,10.980392
804548,2,10,1551447927,1.0;39.0
804548,2,119,1551447927,31.81
804547,2,71,1551447926,0.0
804547,2,13,1551447926,21.86422;100.0
804547,2,6,1551447926,73.0;91.0
804547,2,66,1551447926,0.0
804547,2,12,1551447926,16.0;95.0
804547,2,9,1551447926,0.78431374
804547,2,25,1551447926,45.09804
804547,2,70,1551447926,2.8;91.0
804547,2,23,1551447926,0.0
804547,2,11,1551447926,38.0;54.0
804547,2,7,1551447926,60.0;0.0
804547,2,21,1551447926,21.0
804547,2,22,1551447926,45.882355
804547,2,118,1551447926,33.75
804547,2,24,1551447926,0.0
804547,2,20,1551447926,1007.2
804547,2,8,1551447926,0.34;91.0
804547,2,19,1551447926,33.25
804547,2,15,1551447926,37.7;100.0
804547,2,26,1551447926,10.980392
804547,2,10,1551447926,1.0;39.0
804547,2,119,1551447926,31.81
804546,2,71,1551447925,0.0
804546,2,13,1551447925,21.86422;100.0
804546,2,6,1551447925,71.0;91.0
804546,2,66,1551447925,0.0
804546,2,12,1551447925,16.0;95.0
804546,2,9,1551447925,0.78431374
804546,2,25,1551447925,45.09804
804546,2,70,1551447925,2.82;91.0
804546,2,23,1551447925,0.0
804546,2,11,1551447925,38.0;54.0
804546,2,7,1551447925,60.0;0.0
804546,2,21,1551447925,21.0
804546,2,22,1551447925,45.882355
804546,2,118,1551447925,33.75
804546,2,24,1551447925,0.0
804546,2,20,1551447925,1006.9
804546,2,8,1551447925,0.34;91.0
804546,2,19,1551447925,33.25
804546,2,15,1551447925,37.7;100.0
804546,2,26,1551447925,10.980392
804546,2,10,1551447925,1.0;39.0
804546,2,119,1551447925,31.75
804545,2,71,1551447924,0.0
804545,2,13,1551447924,21.86422;100.0
804545,2,6,1551447924,71.0;91.0
804545,2,66,1551447924,0.0
804545,2,12,1551447924,16.0;95.0
804545,2,9,1551447924,1.1764706
804545,2,25,1551447924,45.09804
804545,2,70,1551447924,2.9399998;91.0
804545,2,23,1551447924,0.0
804545,2,11,1551447924,38.0;54.0
804545,2,7,1551447924,60.0;0.0
804545,2,21,1551447924,21.0
804545,2,22,1551447924,45.882355
804545,2,118,1551447924,33.75
804545,2,24,1551447924,0.0
804545,2,20,1551447924,1007.10004
804545,2,8,1551447924,0.34;91.0
804545,2,19,1551447924,33.25
804545,2,15,1551447924,37.7;100.0
804545,2,26,1551447924,10.980392
804545,2,10,1551447924,1.0;39.0
804545,2,119,1551447924,31.81
804544,2,71,1551447923,0.0
804544,2,13,1551447923,21.86422;100.0
804544,2,6,1551447923,72.0;91.0
804544,2,66,1551447923,0.0
804544,2,12,1551447923,16.0;95.0
804544,2,9,1551447923,0.78431374
804544,2,25,1551447923,45.09804
804544,2,70,1551447923,2.96;91.0
804544,2,23,1551447923,0.0
804544,2,11,1551447923,38.0;54.0
804544,2,7,1551447923,60.0;0.0
804544,2,21,1551447923,21.0
804544,2,22,1551447923,45.882355
804544,2,118,1551447923,33.75
804544,2,24,1551447923,0.0
804544,2,20,1551447923,1006.8
804544,2,8,1551447923,0.34;91.0
804544,2,19,1551447923,33.25
804544,2,15,1551447923,37.7;100.0
804544,2,26,1551447923,10.980392
804544,2,10,1551447923,1.0;39.0
804544,2,119,1551447923,31.689999
804543,2,71,1551447922,0.0
804543,2,13,1551447922,21.86422;100.0
804543,2,6,1551447922,73.0;91.0
804543,2,66,1551447922,0.0
804543,2,12,1551447922,16.0;95.0
804543,2,9,1551447922,1.1764706
804543,2,25,1551447922,45.09804
804543,2,70,1551447922,3.0;91.0
804543,2,23,1551447922,0.0
804543,2,11,1551447922,37.0;54.0
804543,2,7,1551447922,60.0;0.0
804543,2,21,1551447922,21.0
804543,2,22,1551447922,45.882355
804543,2,118,1551447922,33.75
804543,2,24,1551447922,0.0
804543,2,20,1551447922,1007.10004
804543,2,8,1551447922,0.34;91.0
804543,2,19,1551447922,33.25
804543,2,15,1551447922,37.7;100.0
804543,2,26,1551447922,10.980392
804543,2,10,1551447922,1.0;39.0
804543,2,119,1551447922,31.81
804542,2,71,1551447921,0.0
804542,2,13,1551447921,21.86422;100.0
804542,2,6,1551447921,73.0;91.0
804542,2,66,1551447921,0.0
804542,2,12,1551447921,16.0;95.0
804542,2,9,1551447921,0.78431374
804542,2,25,1551447921,45.09804
804542,2,70,1551447921,3.0;91.0
804542,2,23,1551447921,0.0
804542,2,11,1551447921,38.0;54.0
804542,2,7,1551447921,60.0;0.0
804542,2,21,1551447921,21.0
804542,2,22,1551447921,45.882355
804542,2,118,1551447921,33.75
804542,2,24,1551447921,0.0
804542,2,20,1551447921,1006.8
804542,2,8,1551447921,0.34;91.0
804542,2,19,1551447921,33.25
804542,2,15,1551447921,37.7;100.0
804542,2,26,1551447921,10.980392
804542,2,10,1551447921,1.0;39.0
804542,2,119,1551447921,31.75
804541,2,71,1551447920,0.0
804541,2,13,1551447920,21.86422;100.0
804541,2,6,1551447920,73.0;91.0
804541,2,66,1551447920,0.0
804541,2,12,1551447920,16.0;95.0
804541,2,9,1551447920,0.78431374
804541,2,25,1551447920,45.09804
804541,2,70,1551447920,3.02;91.0
804541,2,23,1551447920,0.0
804541,2,11,1551447920,37.0;54.0
804541,2,7,1551447920,60.0;0.0
804541,2,21,1551447920,21.0
804541,2,22,1551447920,45.882355
804541,2,118,1551447920,33.75
804541,2,24,1551447920,0.0
804541,2,20,1551447920,1007.0
804541,2,8,1551447920,0.34;91.0
804541,2,19,1551447920,33.25
804541,2,15,1551447920,37.7;100.0
804541,2,26,1551447920,10.980392
804541,2,10,1551447920,1.0;39.0
804541,2,119,1551447920,31.81
804540,2,71,1551447919,0.0
804540,2,13,1551447919,21.86422;100.0
804540,2,6,1551447919,74.0;90.0
804540,2,66,1551447919,0.0
804540,2,12,1551447919,16.0;95.0
804540,2,9,1551447919,0.78431374
804540,2,25,1551447919,45.09804
804540,2,70,1551447919,2.98;90.0
804540,2,23,1551447919,0.0
804540,2,11,1551447919,37.0;54.0
804540,2,7,1551447919,60.0;0.0
804540,2,21,1551447919,21.0
804540,2,22,1551447919,45.882355
804540,2,118,1551447919,33.78
804540,2,24,1551447919,0.0
804540,2,20,1551447919,1006.8
