count,streamType,tag,time,values
784314,4,14,1551447405,860.0;10.0
784315,4,14,1551447406,883.0;10.0
784316,4,14,1551447407,877.0;10.0
784318,4,14,1551447408,780.0;11.0
784317,4,14,1551447408,830.0;10.0
784319,4,14,1551447409,784.0;11.0
784320,4,14,1551447410,770.0;10.0
784322,4,14,1551447411,706.0;11.0
784321,4,14,1551447411,731.0;11.0
784323,4,14,1551447412,747.0;10.0
784324,4,14,1551447413,761.0;10.0
784326,4,14,1551447414,782.0;11.0
784325,4,14,1551447414,769.0;10.0
784327,4,14,1551447415,751.0;11.0
784328,4,14,1551447416,808.0;11.0
784329,4,14,1551447417,840.0;10.0
784331,4,14,1551447418,773.0;10.0
784330,4,14,1551447418,775.0;10.0
784332,4,14,1551447419,753.0;10.0
784333,4,14,1551447420,815.0;12.0
784335,4,14,1551447421,718.0;11.0
784334,4,14,1551447421,700.0;11.0
784336,4,14,1551447422,682.0;10.0
784338,4,14,1551447423,705.0;10.0
784337,4,14,1551447423,723.0;10.0
784339,4,14,1551447424,728.0;10.0
784340,4,14,1551447425,735.0;11.0
784342,4,14,1551447426,709.0;11.0
784341,4,14,1551447426,689.0;12.0
784343,4,14,1551447427,690.0;11.0
784278,4,14,1551447380,647.0;13.0
784279,4,14,1551447380,707.0;13.0
784281,4,14,1551447381,696.0;12.0
784280,4,14,1551447381,734.0;15.0
784282,4,14,1551447382,685.0;13.0
784283,4,14,1551447383,717.0;13.0
784285,4,14,1551447384,638.0;15.0
784284,4,14,1551447384,691.0;13.0
784287,4,14,1551447385,599.0;15.0
784286,4,14,1551447385,680.0;15.0
784288,4,14,1551447386,561.0;15.0
784290,4,14,1551447387,609.0;15.0
784289,4,14,1551447387,626.0;15.0
784291,4,14,1551447388,616.0;15.0
784293,4,14,1551447389,671.0;15.0
784292,4,14,1551447389,662.0;15.0
784294,4,14,1551447390,716.0;12.0
784296,4,14,1551447391,731.0;12.0
784295,4,14,1551447391,700.0;12.0
784297,4,14,1551447392,685.0;11.0
784299,4,14,1551447393,728.0;12.0
784298,4,14,1551447393,726.0;11.0
784300,4,14,1551447394,791.0;13.0
784301,4,14,1551447395,761.0;11.0
784302,4,14,1551447396,813.0;12.0
784304,4,14,1551447397,704.0;11.0
784303,4,14,1551447397,731.0;11.0
784305,4,14,1551447398,696.0;11.0
784307,4,14,1551447399,717.0;11.0
784306,4,14,1551447399,683.0;12.0
784308,4,14,1551447400,729.0;12.0
784309,4,14,1551447401,682.0;11.0
784311,4,14,1551447402,836.0;15.0
784310,4,14,1551447402,751.0;11.0
784245,4,14,1551447354,827.0;10.0
784247,4,14,1551447355,796.0;13.0
784246,4,14,1551447355,811.0;11.0
784248,4,14,1551447356,749.0;12.0
784249,4,14,1551447357,756.0;12.0
784251,4,14,1551447358,814.0;10.0
784250,4,14,1551447358,794.0;9.0
784252,4,14,1551447359,795.0;10.0
784253,4,14,1551447360,776.0;11.0
784254,4,14,1551447362,835.0;12.0
784255,4,14,1551447363,800.0;10.0
784257,4,14,1551447364,762.0;11.0
784256,4,14,1551447364,791.0;11.0
784258,4,14,1551447365,733.0;12.0
784260,4,14,1551447366,745.0;10.0
784259,4,14,1551447366,726.0;11.0
784261,4,14,1551447367,705.0;12.0
784262,4,14,1551447368,682.0;12.0
784264,4,14,1551447369,728.0;12.0
784263,4,14,1551447369,715.0;11.0
784265,4,14,1551447370,725.0;11.0
784267,4,14,1551447371,731.0;10.0
784266,4,14,1551447371,744.0;11.0
784268,4,14,1551447372,781.0;12.0
784269,4,14,1551447373,753.0;11.0
784271,4,14,1551447374,702.0;15.0
784270,4,14,1551447374,721.0;13.0
784272,4,14,1551447375,705.0;11.0
784274,4,14,1551447376,627.0;12.0
784273,4,14,1551447376,680.0;15.0
784276,4,14,1551447378,288.0;15.0
784275,4,14,1551447378,1087.0;12.0
784277,4,14,1551447379,797.0;15.0
784212,4,14,1551447330,876.0;9.0
784214,4,14,1551447330,799.0;11.0
784213,4,14,1551447330,849.0;10.0
784215,4,14,1551447331,676.0;13.0
784216,4,14,1551447332,825.0;11.0
784218,4,14,1551447333,748.0;12.0
784217,4,14,1551447333,693.0;11.0
784219,4,14,1551447334,788.0;15.0
784220,4,14,1551447335,805.0;11.0
784222,4,14,1551447336,769.0;13.0
784221,4,14,1551447336,792.0;15.0
784223,4,14,1551447337,763.0;15.0
784224,4,14,1551447338,691.0;15.0
784226,4,14,1551447339,717.0;11.0
784225,4,14,1551447339,685.0;12.0
784227,4,14,1551447340,668.0;12.0
784228,4,14,1551447341,827.0;9.0
784230,4,14,1551447342,727.0;15.0
784229,4,14,1551447342,846.0;15.0
784231,4,14,1551447343,725.0;11.0
784232,4,14,1551447344,746.0;11.0
784234,4,14,1551447345,789.0;15.0
784233,4,14,1551447345,785.0;11.0
784235,4,14,1551447346,798.0;10.0
784236,4,14,1551447347,769.0;12.0
784238,4,14,1551447348,744.0;11.0
784237,4,14,1551447348,731.0;11.0
784239,4,14,1551447349,740.0;11.0
784240,4,14,1551447350,772.0;12.0
784242,4,14,1551447351,714.0;10.0
784241,4,14,1551447351,705.0;13.0
784243,4,14,1551447352,774.0;10.0
784244,4,14,1551447353,787.0;9.0
784181,4,14,1551447305,821.0;9.0
784183,4,14,1551447305,787.0;10.0
784182,4,14,1551447305,848.0;10.0
784184,4,14,1551447306,802.0;8.0
784185,4,14,1551447307,851.0;8.0
784186,4,14,1551447308,908.0;12.0
784187,4,14,1551447309,901.0;11.0
784188,4,14,1551447310,906.0;15.0
784190,4,14,1551447311,831.0;10.0
784189,4,14,1551447311,812.0;10.0
784191,4,14,1551447312,816.0;9.0
784192,4,14,1551447313,768.0;9.0
784194,4,14,1551447314,764.0;9.0
784193,4,14,1551447314,743.0;10.0
784195,4,14,1551447315,799.0;11.0
784196,4,14,1551447316,835.0;11.0
784197,4,14,1551447317,814.0;11.0
784198,4,14,1551447318,849.0;15.0
784200,4,14,1551447319,761.0;10.0
784199,4,14,1551447319,764.0;12.0
784201,4,14,1551447320,740.0;9.0
784202,4,14,1551447321,770.0;12.0
784204,4,14,1551447322,752.0;13.0
784203,4,14,1551447322,768.0;11.0
784205,4,14,1551447323,730.0;11.0
784206,4,14,1551447324,725.0;10.0
784208,4,14,1551447325,815.0;10.0
784207,4,14,1551447325,806.0;10.0
784209,4,14,1551447326,774.0;9.0
784210,4,14,1551447327,804.0;12.0
784211,4,14,1551447328,873.0;10.0
784150,4,14,1551447280,669.0;12.0
784149,4,14,1551447280,662.0;12.0
784151,4,14,1551447281,718.0;12.0
784153,4,14,1551447282,661.0;11.0
784152,4,14,1551447282,641.0;13.0
784154,4,14,1551447283,712.0;11.0
784155,4,14,1551447284,755.0;12.0
784157,4,14,1551447285,684.0;12.0
784156,4,14,1551447285,676.0;12.0
784158,4,14,1551447286,726.0;10.0
784160,4,14,1551447287,750.0;12.0
784159,4,14,1551447287,715.0;12.0
784161,4,14,1551447288,729.0;15.0
784162,4,14,1551447289,726.0;11.0
784163,4,14,1551447290,786.0;12.0
784165,4,14,1551447291,748.0;10.0
784164,4,14,1551447291,813.0;11.0
784166,4,14,1551447292,721.0;10.0
784168,4,14,1551447293,733.0;11.0
784167,4,14,1551447293,720.0;12.0
784169,4,14,1551447294,719.0;11.0
784170,4,14,1551447295,720.0;12.0
784172,4,14,1551447296,792.0;9.0
784171,4,14,1551447296,787.0;11.0
784173,4,14,1551447297,773.0;9.0
784174,4,14,1551447298,794.0;8.0
784175,4,14,1551447299,816.0;8.0
784176,4,14,1551447300,861.0;7.0
784178,4,14,1551447301,874.0;9.0
784177,4,14,1551447301,836.0;7.0
784179,4,14,1551447302,740.0;10.0
784180,4,14,1551447303,750.0;10.0
784116,4,14,1551447256,699.0;14.0
784115,4,14,1551447256,699.0;14.0
784117,4,14,1551447257,701.0;14.0
784118,4,14,1551447258,702.0;14.0
784120,4,14,1551447259,696.0;14.0
784119,4,14,1551447259,696.0;14.0
784121,4,14,1551447260,697.0;14.0
784123,4,14,1551447261,693.0;14.0
784122,4,14,1551447261,693.0;14.0
784124,4,14,1551447262,697.0;14.0
784126,4,14,1551447263,703.0;14.0
784125,4,14,1551447263,703.0;14.0
784127,4,14,1551447264,709.0;14.0
784128,4,14,1551447265,720.0;14.0
784130,4,14,1551447266,729.0;14.0
784129,4,14,1551447266,729.0;14.0
784131,4,14,1551447267,735.0;14.0
784133,4,14,1551447268,737.0;14.0
784132,4,14,1551447268,737.0;14.0
784134,4,14,1551447269,734.0;14.0
784135,4,14,1551447270,729.0;14.0
784137,4,14,1551447271,722.0;14.0
784136,4,14,1551447271,722.0;14.0
784138,4,14,1551447272,714.0;14.0
784139,4,14,1551447273,707.0;14.0
784141,4,14,1551447274,704.0;14.0
784140,4,14,1551447274,704.0;14.0
784142,4,14,1551447275,700.0;14.0
784144,4,14,1551447276,787.0;9.0
784143,4,14,1551447276,608.0;15.0
784145,4,14,1551447277,769.0;11.0
784147,4,14,1551447278,666.0;13.0
784146,4,14,1551447278,676.0;13.0
784148,4,14,1551447279,665.0;13.0
784082,4,14,1551447232,734.0;9.0
784083,4,14,1551447232,733.0;10.0
784085,4,14,1551447233,803.0;10.0
784084,4,14,1551447233,759.0;10.0
784086,4,14,1551447234,885.0;8.0
784087,4,14,1551447235,908.0;8.0
784088,4,14,1551447236,891.0;9.0
784089,4,14,1551447237,813.0;12.0
784091,4,14,1551447238,566.0;12.0
784090,4,14,1551447238,890.0;15.0
784092,4,14,1551447239,709.0;15.0
784094,4,14,1551447240,321.0;15.0
784093,4,14,1551447240,1023.0;13.0
784095,4,14,1551447242,1478.0;15.0
784097,4,14,1551447243,702.0;15.0
784096,4,14,1551447243,768.0;15.0
784098,4,14,1551447244,676.0;15.0
784100,4,14,1551447245,602.0;15.0
784099,4,14,1551447245,600.0;15.0
784102,4,14,1551447246,585.0;15.0
784101,4,14,1551447246,422.0;15.0
784103,4,14,1551447247,804.0;15.0
784104,4,14,1551447248,736.0;14.0
784106,4,14,1551447249,730.0;14.0
784105,4,14,1551447249,730.0;14.0
784107,4,14,1551447250,723.0;14.0
784108,4,14,1551447251,716.0;14.0
784110,4,14,1551447252,710.0;14.0
784109,4,14,1551447252,710.0;14.0
784111,4,14,1551447253,706.0;14.0
784113,4,14,1551447254,702.0;14.0
784112,4,14,1551447254,702.0;14.0
784114,4,14,1551447255,700.0;14.0
784051,4,14,1551447207,795.0;10.0
784052,4,14,1551447208,823.0;13.0
784054,4,14,1551447209,841.0;10.0
784053,4,14,1551447209,838.0;11.0
784055,4,14,1551447210,822.0;15.0
784056,4,14,1551447211,756.0;11.0
784058,4,14,1551447212,644.0;12.0
784057,4,14,1551447212,722.0;11.0
784059,4,14,1551447213,758.0;13.0
784061,4,14,1551447214,648.0;15.0
784060,4,14,1551447214,635.0;12.0
784062,4,14,1551447215,788.0;10.0
784063,4,14,1551447216,746.0;13.0
784064,4,14,1551447217,863.0;15.0
784065,4,14,1551447218,915.0;13.0
784067,4,14,1551447219,768.0;13.0
784066,4,14,1551447219,866.0;11.0
784068,4,14,1551447220,809.0;12.0
784069,4,14,1551447221,780.0;11.0
784070,4,14,1551447222,821.0;13.0
784072,4,14,1551447223,822.0;11.0
784071,4,14,1551447223,796.0;11.0
784073,4,14,1551447224,786.0;11.0
784074,4,14,1551447225,693.0;12.0
784076,4,14,1551447226,819.0;11.0
784075,4,14,1551447226,735.0;11.0
784077,4,14,1551447227,778.0;10.0
784078,4,14,1551447228,884.0;10.0
784079,4,14,1551447229,770.0;11.0
784081,4,14,1551447230,824.0;10.0
784080,4,14,1551447230,776.0;11.0
784019,4,14,1551447182,719.0;11.0
784018,4,14,1551447182,799.0;9.0
784020,4,14,1551447183,704.0;10.0
784021,4,14,1551447184,713.0;10.0
784023,4,14,1551447185,817.0;9.0
784022,4,14,1551447185,790.0;7.0
784024,4,14,1551447186,780.0;9.0
784025,4,14,1551447187,810.0;8.0
784026,4,14,1551447188,862.0;9.0
784028,4,14,1551447189,766.0;11.0
784027,4,14,1551447189,834.0;10.0
784029,4,14,1551447190,792.0;9.0
784030,4,14,1551447191,773.0;8.0
784031,4,14,1551447192,786.0;10.0
784033,4,14,1551447193,661.0;11.0
784032,4,14,1551447193,716.0;10.0
784034,4,14,1551447194,722.0;10.0
784036,4,14,1551447195,767.0;11.0
784035,4,14,1551447195,709.0;10.0
784037,4,14,1551447196,719.0;10.0
784038,4,14,1551447197,730.0;11.0
784040,4,14,1551447198,828.0;12.0
784039,4,14,1551447198,772.0;12.0
784041,4,14,1551447199,880.0;11.0
784042,4,14,1551447200,844.0;10.0
784043,4,14,1551447201,802.0;13.0
784044,4,14,1551447202,837.0;10.0
784046,4,14,1551447203,725.0;10.0
784045,4,14,1551447203,784.0;10.0
784047,4,14,1551447204,722.0;11.0
784049,4,14,1551447205,697.0;9.0
784048,4,14,1551447205,662.0;11.0
784050,4,14,1551447206,720.0;9.0
783988,4,14,1551447158,746.0;11.0
783987,4,14,1551447158,748.0;11.0
783989,4,14,1551447159,689.0;12.0
783991,4,14,1551447160,734.0;10.0
783990,4,14,1551447160,669.0;11.0
783992,4,14,1551447161,841.0;10.0
783993,4,14,1551447162,906.0;9.0
783994,4,14,1551447163,929.0;12.0
783995,4,14,1551447164,870.0;11.0
783997,4,14,1551447165,699.0;11.0
783996,4,14,1551447165,832.0;12.0
783998,4,14,1551447166,737.0;11.0
783999,4,14,1551447167,746.0;10.0
784000,4,14,1551447168,808.0;9.0
784002,4,14,1551447169,827.0;10.0
784001,4,14,1551447169,848.0;10.0
784003,4,14,1551447170,872.0;10.0
784004,4,14,1551447171,821.0;12.0
784005,4,14,1551447172,776.0;11.0
784007,4,14,1551447173,781.0;10.0
784006,4,14,1551447173,798.0;12.0
784008,4,14,1551447174,733.0;10.0
784009,4,14,1551447175,677.0;10.0
784011,4,14,1551447176,691.0;10.0
784010,4,14,1551447176,672.0;9.0
784012,4,14,1551447177,696.0;12.0
784014,4,14,1551447178,778.0;10.0
784013,4,14,1551447178,711.0;12.0
784015,4,14,1551447179,870.0;13.0
784016,4,14,1551447180,835.0;12.0
784017,4,14,1551447181,795.0;10.0
783956,4,14,1551447133,729.0;11.0
783955,4,14,1551447133,668.0;11.0
783957,4,14,1551447134,800.0;11.0
783958,4,14,1551447135,841.0;11.0
783959,4,14,1551447136,810.0;10.0
783961,4,14,1551447137,773.0;11.0
783960,4,14,1551447137,764.0;11.0
783962,4,14,1551447138,743.0;12.0
783964,4,14,1551447139,691.0;12.0
783963,4,14,1551447139,700.0;12.0
783965,4,14,1551447140,748.0;11.0
783966,4,14,1551447141,802.0;11.0
783967,4,14,1551447142,747.0;11.0
783969,4,14,1551447143,780.0;12.0
783968,4,14,1551447143,727.0;10.0
783970,4,14,1551447144,810.0;9.0
783971,4,14,1551447145,855.0;10.0
783972,4,14,1551447146,858.0;15.0
783974,4,14,1551447147,817.0;15.0
783973,4,14,1551447147,786.0;10.0
783975,4,14,1551447148,720.0;11.0
783976,4,14,1551447149,683.0;9.0
783978,4,14,1551447150,727.0;8.0
783977,4,14,1551447150,715.0;10.0
783979,4,14,1551447151,731.0;9.0
783980,4,14,1551447152,747.0;12.0
783982,4,14,1551447153,847.0;9.0
783981,4,14,1551447153,769.0;10.0
783983,4,14,1551447154,826.0;11.0
783984,4,14,1551447155,831.0;11.0
783985,4,14,1551447156,881.0;13.0
783986,4,14,1551447157,863.0;12.0
783923,4,14,1551447109,770.0;11.0
783924,4,14,1551447110,751.0;11.0
783926,4,14,1551447111,754.0;11.0
783925,4,14,1551447111,770.0;10.0
783927,4,14,1551447112,742.0;13.0
783929,4,14,1551447113,724.0;15.0
783928,4,14,1551447113,749.0;11.0
783930,4,14,1551447114,754.0;11.0
783931,4,14,1551447115,700.0;11.0
783933,4,14,1551447116,685.0;12.0
783932,4,14,1551447116,720.0;13.0
783934,4,14,1551447117,655.0;11.0
783936,4,14,1551447118,639.0;13.0
783935,4,14,1551447118,668.0;12.0
783937,4,14,1551447119,621.0;11.0
783939,4,14,1551447120,715.0;12.0
783938,4,14,1551447120,660.0;9.0
783940,4,14,1551447121,717.0;11.0
783941,4,14,1551447122,740.0;11.0
783942,4,14,1551447123,841.0;12.0
783944,4,14,1551447124,851.0;15.0
783943,4,14,1551447124,907.0;15.0
783945,4,14,1551447125,774.0;12.0
783946,4,14,1551447126,755.0;15.0
783947,4,14,1551447127,791.0;12.0
783949,4,14,1551447128,758.0;15.0
783948,4,14,1551447128,847.0;15.0
783950,4,14,1551447129,809.0;15.0
783951,4,14,1551447130,778.0;12.0
783953,4,14,1551447131,686.0;15.0
783952,4,14,1551447131,743.0;15.0
783954,4,14,1551447132,672.0;13.0
783891,4,14,1551447084,818.0;10.0
783890,4,14,1551447084,855.0;9.0
783892,4,14,1551447085,801.0;9.0
783893,4,14,1551447086,795.0;7.0
783894,4,14,1551447087,808.0;11.0
783896,4,14,1551447088,853.0;8.0
783895,4,14,1551447088,855.0;12.0
783897,4,14,1551447089,852.0;8.0
783898,4,14,1551447090,848.0;11.0
783899,4,14,1551447091,777.0;10.0
783901,4,14,1551447092,780.0;10.0
783900,4,14,1551447092,762.0;9.0
783902,4,14,1551447093,765.0;13.0
783903,4,14,1551447094,673.0;12.0
783905,4,14,1551447095,670.0;11.0
783904,4,14,1551447095,633.0;12.0
783906,4,14,1551447096,769.0;15.0
783907,4,14,1551447097,861.0;15.0
783908,4,14,1551447098,854.0;15.0
783910,4,14,1551447099,815.0;15.0
783909,4,14,1551447099,838.0;15.0
783911,4,14,1551447100,815.0;15.0
783912,4,14,1551447101,750.0;12.0
783914,4,14,1551447102,761.0;11.0
783913,4,14,1551447102,761.0;11.0
783915,4,14,1551447103,731.0;11.0
783916,4,14,1551447104,734.0;11.0
783918,4,14,1551447105,707.0;11.0
783917,4,14,1551447105,739.0;11.0
783919,4,14,1551447106,707.0;10.0
783921,4,14,1551447107,709.0;10.0
783920,4,14,1551447107,718.0;10.0
783922,4,14,1551447108,755.0;10.0
783860,4,14,1551447059,802.0;11.0
783861,4,14,1551447060,762.0;10.0
783862,4,14,1551447061,792.0;10.0
783864,4,14,1551447062,767.0;9.0
783863,4,14,1551447062,807.0;13.0
783865,4,14,1551447063,771.0;12.0
783866,4,14,1551447064,829.0;10.0
783867,4,14,1551447065,820.0;12.0
783869,4,14,1551447066,805.0;15.0
783868,4,14,1551447066,809.0;9.0
783870,4,14,1551447067,842.0;11.0
783871,4,14,1551447068,820.0;9.0
783872,4,14,1551447069,778.0;11.0
783874,4,14,1551447070,820.0;11.0
783873,4,14,1551447070,773.0;9.0
783875,4,14,1551447071,833.0;11.0
783876,4,14,1551447072,811.0;11.0
783877,4,14,1551447073,822.0;8.0
783878,4,14,1551447074,820.0;12.0
783880,4,14,1551447075,786.0;10.0
783879,4,14,1551447075,774.0;12.0
783881,4,14,1551447076,808.0;9.0
783882,4,14,1551447077,824.0;10.0
783883,4,14,1551447078,805.0;9.0
783885,4,14,1551447079,810.0;10.0
783884,4,14,1551447079,789.0;10.0
783886,4,14,1551447080,859.0;10.0
783887,4,14,1551447081,817.0;12.0
783888,4,14,1551447082,801.0;8.0
783889,4,14,1551447083,837.0;12.0
783828,4,14,1551447035,799.0;8.0
783829,4,14,1551447035,803.0;10.0
783831,4,14,1551447036,805.0;9.0
783830,4,14,1551447036,811.0;9.0
783832,4,14,1551447037,764.0;12.0
783833,4,14,1551447038,778.0;11.0
783834,4,14,1551447039,826.0;11.0
783836,4,14,1551447040,764.0;11.0
783835,4,14,1551447040,839.0;15.0
783837,4,14,1551447041,819.0;10.0
783838,4,14,1551447042,827.0;8.0
783839,4,14,1551447043,818.0;10.0
783841,4,14,1551447044,838.0;15.0
783840,4,14,1551447044,793.0;9.0
783842,4,14,1551447045,817.0;10.0
783843,4,14,1551447046,801.0;9.0
783844,4,14,1551447047,751.0;10.0
783846,4,14,1551447048,692.0;11.0
783845,4,14,1551447048,756.0;11.0
783847,4,14,1551447049,743.0;11.0
783848,4,14,1551447050,806.0;11.0
783850,4,14,1551447051,749.0;9.0
783849,4,14,1551447051,782.0;12.0
783851,4,14,1551447052,808.0;10.0
783852,4,14,1551447053,799.0;15.0
783854,4,14,1551447054,784.0;10.0
783853,4,14,1551447054,756.0;10.0
783855,4,14,1551447055,776.0;8.0
783856,4,14,1551447056,788.0;11.0
783857,4,14,1551447057,770.0;10.0
783859,4,14,1551447058,844.0;10.0
783858,4,14,1551447058,808.0;12.0
783797,4,14,1551447010,742.0;10.0
783798,4,14,1551447010,775.0;10.0
783799,4,14,1551447011,791.0;9.0
783801,4,14,1551447012,737.0;10.0
783800,4,14,1551447012,776.0;10.0
783802,4,14,1551447013,772.0;9.0
783803,4,14,1551447014,820.0;12.0
783804,4,14,1551447015,805.0;10.0
783806,4,14,1551447016,799.0;9.0
783805,4,14,1551447016,787.0;9.0
783807,4,14,1551447017,819.0;9.0
783808,4,14,1551447018,791.0;9.0
783809,4,14,1551447019,786.0;9.0
783811,4,14,1551447020,826.0;13.0
783810,4,14,1551447020,801.0;10.0
783812,4,14,1551447021,789.0;10.0
783813,4,14,1551447022,767.0;10.0
783814,4,14,1551447023,797.0;9.0
783816,4,14,1551447024,780.0;10.0
783815,4,14,1551447024,803.0;10.0
783817,4,14,1551447025,794.0;9.0
783818,4,14,1551447026,822.0;10.0
783819,4,14,1551447027,820.0;9.0
783821,4,14,1551447028,769.0;9.0
783820,4,14,1551447028,776.0;11.0
783822,4,14,1551447029,791.0;9.0
783823,4,14,1551447030,803.0;8.0
783824,4,14,1551447031,751.0;8.0
783826,4,14,1551447032,816.0;8.0
783825,4,14,1551447032,789.0;10.0
783827,4,14,1551447033,822.0;12.0
783765,4,14,1551446985,790.0;11.0
783766,4,14,1551446986,814.0;10.0
783768,4,14,1551446987,816.0;10.0
783767,4,14,1551446987,818.0;10.0
783769,4,14,1551446988,746.0;15.0
783770,4,14,1551446989,694.0;11.0
783772,4,14,1551446990,712.0;11.0
783771,4,14,1551446990,735.0;11.0
783773,4,14,1551446991,682.0;10.0
783775,4,14,1551446992,763.0;10.0
783774,4,14,1551446992,716.0;15.0
783776,4,14,1551446993,811.0;11.0
783777,4,14,1551446994,778.0;9.0
783778,4,14,1551446995,778.0;9.0
783780,4,14,1551446996,801.0;11.0
783779,4,14,1551446996,821.0;15.0
783781,4,14,1551446997,730.0;10.0
783782,4,14,1551446998,746.0;10.0
783784,4,14,1551446999,808.0;11.0
783783,4,14,1551446999,786.0;9.0
783785,4,14,1551447000,767.0;13.0
783786,4,14,1551447001,756.0;10.0
783787,4,14,1551447002,800.0;10.0
783789,4,14,1551447003,727.0;11.0
783788,4,14,1551447003,778.0;12.0
783790,4,14,1551447004,756.0;15.0
783791,4,14,1551447005,784.0;11.0
783793,4,14,1551447006,732.0;11.0
783792,4,14,1551447006,780.0;10.0
783794,4,14,1551447007,738.0;10.0
783795,4,14,1551447008,762.0;13.0
783796,4,14,1551447009,764.0;10.0
783733,4,14,1551446961,747.0;15.0
783735,4,14,1551446961,773.0;11.0
783734,4,14,1551446961,787.0;13.0
783736,4,14,1551446962,676.0;11.0
783737,4,14,1551446963,720.0;12.0
783739,4,14,1551446964,760.0;9.0
783738,4,14,1551446964,740.0;8.0
783740,4,14,1551446965,774.0;11.0
783741,4,14,1551446966,762.0;10.0
783743,4,14,1551446967,751.0;15.0
783742,4,14,1551446967,790.0;12.0
783744,4,14,1551446968,697.0;12.0
783745,4,14,1551446969,725.0;9.0
783746,4,14,1551446970,781.0;9.0
783748,4,14,1551446971,783.0;13.0
783747,4,14,1551446971,860.0;10.0
783749,4,14,1551446972,790.0;10.0
783750,4,14,1551446973,871.0;10.0
783751,4,14,1551446974,808.0;9.0
783753,4,14,1551446975,785.0;10.0
783752,4,14,1551446975,774.0;11.0
783754,4,14,1551446976,827.0;10.0
783755,4,14,1551446977,767.0;9.0
783756,4,14,1551446978,799.0;10.0
783758,4,14,1551446979,831.0;11.0
783757,4,14,1551446979,793.0;11.0
783759,4,14,1551446980,793.0;11.0
783760,4,14,1551446981,807.0;10.0
783761,4,14,1551446982,814.0;10.0
783763,4,14,1551446983,780.0;10.0
783762,4,14,1551446983,824.0;9.0
783764,4,14,1551446984,772.0;9.0
783702,4,14,1551446936,676.0;12.0
783704,4,14,1551446937,680.0;11.0
783703,4,14,1551446937,654.0;12.0
783705,4,14,1551446938,733.0;11.0
783706,4,14,1551446939,783.0;9.0
783708,4,14,1551446940,774.0;8.0
783707,4,14,1551446940,814.0;13.0
783709,4,14,1551446941,812.0;10.0
783710,4,14,1551446942,833.0;15.0
783711,4,14,1551446943,806.0;10.0
783713,4,14,1551446944,791.0;9.0
783712,4,14,1551446944,727.0;10.0
783714,4,14,1551446945,813.0;9.0
783715,4,14,1551446946,792.0;12.0
783716,4,14,1551446947,724.0;10.0
783718,4,14,1551446948,845.0;10.0
783717,4,14,1551446948,802.0;9.0
783719,4,14,1551446949,827.0;10.0
783720,4,14,1551446950,798.0;10.0
783721,4,14,1551446951,843.0;10.0
783723,4,14,1551446952,775.0;12.0
783722,4,14,1551446952,811.0;10.0
783724,4,14,1551446953,750.0;11.0
783725,4,14,1551446954,794.0;9.0
783726,4,14,1551446955,770.0;10.0
783728,4,14,1551446956,709.0;11.0
783727,4,14,1551446956,729.0;12.0
783729,4,14,1551446957,735.0;10.0
783731,4,14,1551446958,733.0;15.0
783730,4,14,1551446958,769.0;11.0
783732,4,14,1551446959,739.0;10.0
783670,4,14,1551446911,828.0;10.0
783671,4,14,1551446912,766.0;10.0
783673,4,14,1551446913,780.0;9.0
783672,4,14,1551446913,777.0;10.0
783674,4,14,1551446914,812.0;12.0
783675,4,14,1551446915,794.0;11.0
783677,4,14,1551446916,827.0;12.0
783676,4,14,1551446916,755.0;10.0
783678,4,14,1551446917,828.0;11.0
783679,4,14,1551446918,810.0;11.0
783680,4,14,1551446919,826.0;9.0
783681,4,14,1551446920,833.0;9.0
783683,4,14,1551446921,764.0;9.0
783682,4,14,1551446921,790.0;11.0
783684,4,14,1551446922,781.0;8.0
783685,4,14,1551446923,812.0;9.0
783687,4,14,1551446924,782.0;11.0
783686,4,14,1551446924,786.0;11.0
783688,4,14,1551446925,805.0;10.0
783689,4,14,1551446926,794.0;9.0
783690,4,14,1551446927,778.0;11.0
783692,4,14,1551446928,750.0;10.0
783691,4,14,1551446928,742.0;11.0
783693,4,14,1551446929,765.0;10.0
783694,4,14,1551446930,791.0;11.0
783695,4,14,1551446931,836.0;13.0
783697,4,14,1551446932,825.0;9.0
783696,4,14,1551446932,852.0;10.0
783698,4,14,1551446933,754.0;9.0
783699,4,14,1551446934,763.0;9.0
783701,4,14,1551446935,661.0;12.0
783700,4,14,1551446935,734.0;12.0
783638,4,14,1551446887,728.0;10.0
783639,4,14,1551446887,737.0;11.0
783640,4,14,1551446888,738.0;11.0
783642,4,14,1551446889,797.0;11.0
783641,4,14,1551446889,757.0;10.0
783643,4,14,1551446890,851.0;12.0
783644,4,14,1551446891,819.0;12.0
783645,4,14,1551446892,787.0;11.0
783647,4,14,1551446893,712.0;12.0
783646,4,14,1551446893,782.0;11.0
783648,4,14,1551446894,704.0;12.0
783650,4,14,1551446895,726.0;9.0
783649,4,14,1551446895,685.0;10.0
783651,4,14,1551446896,712.0;9.0
783652,4,14,1551446897,719.0;9.0
783654,4,14,1551446898,735.0;8.0
783653,4,14,1551446898,741.0;9.0
783655,4,14,1551446899,798.0;11.0
783656,4,14,1551446900,734.0;11.0
783658,4,14,1551446901,772.0;10.0
783657,4,14,1551446901,741.0;10.0
783659,4,14,1551446902,800.0;15.0
783660,4,14,1551446903,775.0;10.0
783661,4,14,1551446904,785.0;9.0
783663,4,14,1551446905,803.0;12.0
783662,4,14,1551446905,811.0;11.0
783664,4,14,1551446906,772.0;11.0
