8,4,60
7,4,60
8,4,61
7,4,60
7,4,61
8,4,60
8,4,61
8,4,60
7,4,60
8,4,60
8,4,61
8,4,60
8,4,60
7,4,60
7,4,60
8,4,61
8,4,61
7,4,60
8,4,60
8,4,60
8,4,61
7,4,61
7,4,61
7,4,60
7,4,60
8,4,60
8,4,60
7,4,60
7,4,61
7,4,61
7,4,60
8,4,61
8,4,61
8,4,60
8,4,61
8,4,60
7,4,61
7,4,61
8,4,61
7,4,60
7,4,60
8,4,61
8,4,61
8,4,60
8,4,61
8,4,61
8,4,60
8,4,61
7,4,61
8,4,60
8,4,60
7,4,60
8,4,61
7,4,61
7,4,60
7,4,60
8,5,61
7,4,60
10,2,60
8,4,61
7,4,60
7,4,60
8,4,60
8,4,60
8,4,60
9,5,61
8,5,60
8,4,60
8,4,60
8,4,60
8,4,61
8,5,60
8,4,60
8,4,60
8,4,61
9,4,59
8,4,61
8,4,60
8,5,60
8,5,61
8,4,61
8,5,60
8,4,60
9,4,60
8,5,60
8,4,61
8,4,60
8,4,60
7,4,60
7,4,61
7,4,60
8,4,61
8,4,60
7,4,60
7,5,61
8,4,61
8,4,61
7,4,61
8,4,61
7,4,60
7,5,60
7,5,61
8,5,61
7,3,60
7,4,60
8,5,60
7,4,60
8,4,61
8,4,60
7,4,60
7,4,60
7,5,60
7,5,60
7,4,60
7,5,61
6,4,60
6,5,60
7,5,61
7,5,60
7,4,61
7,4,60
7,5,61
7,5,60
7,5,61
7,4,61
7,4,60
7,4,60
7,4,60
7,4,60
7,4,60
6,4,60
7,4,61
6,3,59
9,4,61
11,6,61
6,4,60
4,3,60
2,4,59
2,5,58
10,7,64
10,8,61
7,6,61
3,6,61
2,7,60
7,7,60
7,7,61
5,7,60
10,7,61
7,7,60
8,7,60
10,7,60
10,7,60
8,7,60
7,7,60
11,7,60
8,7,60
7,7,60
9,7,60
8,7,60
9,7,60
8,7,60
8,8,60
9,8,61
10,7,62
8,6,63
-1,17,65
24,-5,47
17,3,64
7,4,58
5,4,59
11,5,61
8,4,60
9,5,60
8,4,60
10,4,60
10,5,61
9,5,60
9,5,60
10,5,60
9,5,60
9,5,60
7,6,61
11,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
10,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
8,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
8,5,60
8,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
9,5,60
11,4,60
9,5,61
9,6,60
10,5,60
10,6,60
9,6,60
6,10,60
20,3,62
11,4,60
9,5,60
9,5,60
11,5,61
9,5,60
9,6,60
10,6,60
10,5,60
9,6,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
9,6,60
10,6,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
9,5,60
9,5,60
10,5,60
10,6,60
10,5,60
10,5,60
10,5,60
9,6,60
12,5,61
13,7,61
8,5,61
9,5,59
10,5,60
9,4,60
10,4,59
11,5,60
8,5,59
7,5,60
10,5,60
10,4,60
12,5,60
11,5,60
9,5,60
11,5,60
12,5,60
11,6,60
11,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
10,5,60
9,5,60
10,5,60
10,5,60
10,5,59
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
8,5,60
13,5,60
11,5,60
11,5,60
11,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,6,60
11,5,60
11,6,60
11,5,60
11,5,60
11,5,60
11,5,60
10,6,60
11,5,60
11,5,60
11,5,60
10,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
10,5,60
10,5,60
10,5,60
10,5,60
11,5,60
10,5,60
11,5,60
10,5,60
10,5,60
10,5,60
11,5,60
10,5,60
10,5,60
10,5,60
10,5,60
11,5,60
11,5,60
10,6,60
11,5,60
11,5,60
11,5,60
10,6,60
11,5,60
11,5,60
10,5,60
11,5,60
10,6,60
11,5,60
11,5,60
11,6,60
10,5,60
10,5,60
11,6,60
11,6,60
11,6,60
11,6,60
11,6,60
10,6,60
10,6,60
10,5,60
11,6,60
10,6,60
11,5,60
8,6,59
9,4,60
13,6,60
8,5,58
12,5,61
12,5,61
12,4,60
14,6,60
7,4,59
11,5,62
13,6,59
11,5,60
11,5,60
11,5,60
12,5,60
12,5,60
11,4,60
12,5,60
10,4,59
10,4,60
10,5,60
10,4,60
10,5,60
10,5,60
11,5,60
11,5,60
12,4,60
12,4,60
12,5,59
11,5,59
13,5,60
13,4,60
12,5,59
11,5,60
13,4,60
13,4,60
11,5,60
11,5,59
13,5,60
12,4,59
12,5,59
12,5,60
12,5,60
12,5,60
12,5,60
12,4,60
12,5,60
13,5,60
13,5,60
12,5,60
12,5,60
12,5,60
8,5,60
12,5,60
12,4,60
12,5,60
13,4,61
12,4,60
12,4,60
9,5,59
7,6,58
8,4,62
13,5,60
9,5,60
10,5,59
12,5,60
12,5,60
13,5,61
12,5,59
13,5,59
13,6,60
11,7,61
16,5,59
7,7,59
10,7,59
14,7,60
13,8,61
14,7,59
14,7,59
17,7,61
13,8,60
14,8,59
13,9,60
13,9,59
13,8,59
13,8,60
14,9,59
13,8,59
11,8,59
12,8,59
12,9,59
11,9,59
12,8,59
12,9,60
12,8,60
12,9,60
13,8,60
11,9,59
9,9,62
19,10,68
23,8,61
10,3,57
2,10,52
7,4,60
11,5,61
14,6,61
10,5,60
10,5,60
10,5,60
10,5,60
10,4,60
12,5,60
9,4,60
10,5,60
11,5,60
11,5,60
10,5,59
9,5,60
10,5,59
12,4,60
12,4,60
10,4,60
7,5,59
10,5,60
14,4,61
11,4,60
10,3,60
12,4,61
12,4,61
8,6,59
10,4,60
13,4,60
12,5,60
10,5,60
12,4,60
13,4,60
11,5,60
10,5,60
13,5,60
13,4,60
11,5,59
10,5,60
12,5,60
11,4,60
11,4,60
11,5,60
12,4,60
11,4,60
10,5,59
11,5,60
12,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,4,60
11,5,60
11,4,60
12,5,60
11,4,60
11,5,60
11,5,60
11,4,60
11,4,60
12,5,60
11,5,60
10,5,59
11,4,60
12,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,4,60
11,5,60
10,5,60
11,5,60
10,5,60
11,5,60
11,5,59
12,5,60
11,5,60
11,5,60
11,5,60
11,4,60
12,5,60
10,5,60
10,5,59
11,5,60
10,5,60
11,5,60
11,5,60
11,4,60
11,5,60
12,5,60
11,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,4,60
11,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
10,5,60
10,5,60
11,5,60
11,5,60
10,5,60
11,5,60
11,5,60
10,5,60
11,5,60
12,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
10,5,60
10,5,60
11,5,60
11,5,60
11,5,60
10,5,60
11,5,60
10,5,60
11,5,60
10,5,60
11,4,60
12,5,60
11,5,60
11,5,60
11,5,60
10,5,60
11,5,60
11,5,60
10,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
11,5,60
